,bus_id,search_name,name,search_address,address_y,max_seats,risk_level,inspect_score,price,cat_1,cat_2,zip_code,latitude,longitude,review_count,rating,closed
1014,emerald-royal-thai-cuisine-culver-city,EMERALD THAI CUISINE,Emerald Royal Thai | Thai Food Delivery in Culver City,9315 VENICE BLVD,9315 VENICE BLVD,60,3,92.0,$,thai,vegan,90232,34.0261077881,-118.394767761,154,3.5,False
1015,emils-patisserie-and-cafe-west-los-angeles,EMILS SWISS PASTRY,Emils Patisserie & Cafe,11551 SANTA MONICA BLVD,11551 SANTA MONICA BLVD,30,2,94.0,$$,bakeries,desserts,90025,34.045208,-118.453456,170,4.0,False
1016,emporium-thai-los-angeles-5,EMPORIUM THAI CUISINE,Emporium Thai,1275 WESTWOOD BLVD,1275 WESTWOOD BLVD,60,3,96.0,$$,thai,vegetarian,90024,34.0573488346,-118.443115899,1111,3.5,False
1017,emy-burgers-los-angeles,EMYS BURGER,Emy Burgers,7315 S COMPTON AVE,7315 S COMPTON AVE,30,3,96.0,$,burgers,burgers,90001,33.9734845,-118.2478149,7,2.5,False
1018,endorffeine-los-angeles,ENDORFFEINE,Endorffeine,727 N BROADWAY,727 N BROADWAY,30,1,97.0,$,coffee,coffee,90012,34.0613838732,-118.239737757,110,4.0,False
1019,engine-co-no-28-los-angeles-4,ENGINE COMPANY NO. 28,Engine Co No 28,800 WORLD WAY,800 WORLD WAY,150,3,95.0,$$,tradamerican,venues,90045,33.9431005,-118.398948,136,2.5,False
1020,sushi-enya-los-angeles-4,ENYA,Sushi Enya,343 E 1ST ST,343 E 1ST ST,60,3,91.0,$$,japanese,sushi,90012,34.0496519,-118.2398124,879,4.5,False
1021,enzo-and-angela-los-angeles-2,ENZO & ANGELA,Enzo & Angela,11701 WILSHIRE BLVD,11701 WILSHIRE BLVD,60,3,92.0,$$,italian,italian,90025,34.0495526273,-118.461515307,250,4.0,False
1022,enzos-pizzeria-los-angeles,ENZOS PIZZERIA,Enzo's Pizzeria,10940 WEYBURN AVE,10940 WEYBURN AVE,30,3,93.0,$,pizza,pizza,90024,34.0623435974,-118.446647644,521,3.5,False
1023,es-con-sabor-restaurant-los-angeles,ES CON SABOR RESTAURANT,Es Con Sabor Restaurant,5239 W ADAMS BLVD,5239 W ADAMS BLVD,60,3,93.0,$,latin,catering,90016,34.0325452387,-118.356447145,56,4.0,False
1024,esaan-a-taste-of-thai-los-angeles,ESAAN A TASTE OF THAI,Esaan - A Taste Of  Thai,601 W 5TH ST,601 W 5TH ST,30,3,94.0,$,thai,vietnamese,90071,34.0503101796,-118.254007548,178,3.5,True
1025,esperanza-bakery-los-angeles,ESPERANZAS BAKERY,Esperanza Bakery,243 W ADAMS BLVD,243 W ADAMS BLVD,30,2,96.0,$,bakeries,bakeries,90007,34.0262562,-118.2714551,5,4.0,False
1026,etchea-cafe-bakery-and-catering-los-angeles,ETCHEA,Etchea Cafe Bakery & Catering,254 S HOPE ST,254 S HOPE ST,30,2,98.0,$$,bakeries,coffee,90012,34.0538198,-118.251996,84,4.0,False
1027,ets-donuts-los-angeles,ETS DONUT,Et's Donuts,1545 CRENSHAW BLVD,1545 CRENSHAW BLVD,30,2,91.0,$,donuts,coffee,90019,34.0450553,-118.3283844,6,4.5,False
1028,ets-donuts-los-angeles,ETS DONUTS,Et's Donuts,1545 S CRENSHAW BLVD,1545 S CRENSHAW BLVD,30,2,90.0,$,donuts,coffee,90019,34.0450553,-118.3283844,6,4.5,False
1029,european-baking-company-los-angeles,EUROPEAN BAKING,European Baking Company,4800 SANTA MONICA BLVD,4800 SANTA MONICA BLVD,30,2,92.0,$,bakeries,bakeries,90029,34.09061,-118.29413,43,3.5,False
1030,expresion-oaxaquena-los-angeles-2,EXPRESION OAXAQUENA,Expresion Oaxaquena,3301 W PICO BLVD,3301 W PICO BLVD,60,3,91.0,$$,mexican,grocery,90019,34.04748,-118.31618,60,3.5,False
1031,express-burger-los-angeles,EXPRESS BURGER,Express Burger,10727 S CENTRAL AVE,10727 S CENTRAL AVE,60,3,90.0,$,burgers,burgers,90059,33.9384750817,-118.254446089,2,4.5,False
1032,express-donuts-and-burgers-los-angeles,EXPRESS BURGER,Express Donuts and Burgers,10727 S CENTRAL AVE,10727 S CENTRAL AVE,60,3,90.0,,burgers,donuts,90059,33.9384882128,-118.25438872,1,5.0,False
1033,express-deli-los-angeles,EXPRESS DELI,Express Deli,1055 WILSHIRE BLVD,1055 WILSHIRE BLVD,60,3,96.0,$,delis,delis,90017,34.0525499,-118.26274,20,3.5,False
1034,fabrocinis-beverly-glen-los-angeles-3,FABROCINIS,Fabrocini's Beverly Glen,2960 N BEVERLY GLEN CIR,2960 N BEVERLY GLEN CIR,150,3,91.0,$$,italian,pizza,90077,34.1278636,-118.4446024,143,4.0,False
1035,falafel-corner-los-angeles,FALAFEL CORNER,Falafel Corner,698 S IROLO ST,698 S IROLO ST,30,3,90.0,$,greek,falafel,90005,34.060132,-118.300074,181,4.0,False
1036,fantastic-donuts-and-croissants-los-angeles,FANTASTIC DONUT,Fantastic Donuts and Croissants,1101 S VERMONT AVE,1101 S VERMONT AVE,30,2,96.0,$,donuts,bakeries,90006,34.050198093,-118.291785435,251,4.0,False
1037,farfalla-trattoria-los-angeles,FARFALLA,Farfalla Trattoria,1978 HILLHURST AVE,1978 HILLHURST AVE,150,3,91.0,$$,italian,italian,90027,34.1074686,-118.2872751,505,4.0,False
1038,farid-restaurant-los-angeles-2,FARID RESTAURANT,Farid Restaurant,635 S BROADWAY,635 S BROADWAY,60,3,95.0,$$,persian,persian,90014,34.0458517,-118.2529937,55,4.0,False
1039,farida-los-angeles,FARIDA,Farida,6266 W SUNSET BLVD,6266 W SUNSET BLVD,150,3,97.0,$$,lebanese,mediterranean,90028,34.09767,-118.32589,12,5.0,False
1040,farmboy-kitchen-los-angeles,FARM BOY,Farmboy Kitchen,1050 N VINE ST,1050 N VINE ST,150,3,93.0,$$,breakfast_brunch,tradamerican,90038,34.09009552,-118.32624054,160,4.0,False
1041,farmers-market-lax-los-angeles,FARMERS MARKET,Farmers Market LAX,500 WORLD WAY T5B,500 WORLD WAY T5B,30,2,96.0,$$,farmersmarket,mexican,90045,33.9411401917,-118.404446639,200,4.0,False
1042,fashion-bistro-los-angeles,FASHION BISTRO,Fashion Bistro,110 E 9TH ST AL23,110 E 9TH ST AL23,30,3,94.0,$,cafes,desserts,90079,34.04058,-118.25538,25,4.5,False
1043,fashion-cafe-los-angeles,FASHION CAFE,Fashion Cafe,501 W OLYMPIC BLVD,501 W OLYMPIC BLVD,30,2,93.5,$,sandwiches,salad,90015,34.04358,-118.26094,34,4.0,True
1044,fatburger-los-angeles-4,FAT BURGER,Fatburger,5001 WILSHIRE BLVD,5001 WILSHIRE BLVD,30,2,90.0,$,burgers,hotdogs,90036,34.0626197897,-118.338949538,102,3.0,False
1045,fatburger-los-angeles-16,FAT BURGER,Fatburger,888 S FIGUEROA ST,888 S FIGUEROA ST,30,2,91.0,$$,tradamerican,burgers,90017,34.046811,-118.261728,107,2.5,False
1046,century-city-mall-food-court-los-angeles,FAT BURGER & CENTURY CITY,Century City Mall Food Court,10250 STA MON BLVD,10250 STA MON BLVD,60,2,96.0,$$,food_court,food_court,90067,34.058603,-118.419048,38,4.0,False
1047,fat-burrito-los-angeles,FAT BURRITO,Fat Burrito,4504 E FLORAL DR,4504 E FLORAL DR,30,3,92.0,$,mexican,breakfast_brunch,90022,34.0440751,-118.16896,42,4.0,False
1048,fat-sals-deli-los-angeles-2,FAT SALS,Fat Sal's Deli,972 GAYLEY AVE,972 GAYLEY AVE,30,3,91.0,$,delis,newamerican,90024,34.0625164549,-118.448010678,907,4.0,False
1049,fatburger-los-angeles-3,FATBURGER,Fatburger,10955 KINROSS AVE,10955 KINROSS AVE,30,2,92.0,$,burgers,hotdogs,90024,34.0601471,-118.4468841,115,3.0,False
1050,fatburger-los-angeles-20,FATBURGER,Fatburger,11090 SANTA MONICA BLVD,11090 SANTA MONICA BLVD,60,2,93.0,$$,burgers,hotdogs,90025,34.0476413816,-118.443991765,140,2.5,False
1051,fatburger-los-angeles-28,FATBURGER,FatBurger,11275 VENICE BLVD,11275 VENICE BLVD,30,2,90.0,$$,burgers,burgers,90066,34.01199,-118.41953,32,3.0,False
1052,fatburger-los-angeles-26,FATBURGER,Fatburger,5867 S CENTRAL AVE,5867 S CENTRAL AVE,60,3,98.0,$$,burgers,burgers,90001,33.9876765758,-118.256514072,24,3.5,False
1053,fatburger-los-angeles-9,FATBURGERS,Fatburger,3026 S FIGUEROA ST,3026 S FIGUEROA ST,60,2,95.0,$,burgers,hotdogs,90007,34.0241270886,-118.278225331,94,3.5,False
1054,father-and-son-bakery-and-grocery-los-angeles,FATHER AND SON BAKERY,Father & Son Bakery & Grocery,5209 W SUNSET BLVD,5209 W SUNSET BLVD,30,2,91.0,$,bakeries,grocery,90027,34.0981674939,-118.303559348,13,4.5,False
1055,fathers-office-los-angeles,FATHERS OFFICE,Father's Office,3229 HELMS AVE,3229 HELMS AVE,150,3,93.0,$$,newamerican,burgers,90034,34.0304642241,-118.384695173,5461,3.5,False
1056,feast-from-the-east-los-angeles,FEAST FROM THE EAST,Feast From The East,1949 WESTWOOD BLVD,1949 WESTWOOD BLVD,60,3,97.0,$$,asianfusion,asianfusion,90025,34.047365,-118.4350891,387,4.0,False
1057,feng-mao-lamb-kebab-los-angeles-2,FENG MAO,Feng Mao Lamb Kebab,3901 W OLYMPIC BLVD,3901 W OLYMPIC BLVD,60,3,92.0,$$,chinese,korean,90019,34.05371,-118.31961,282,4.0,False
1058,fickle-tea-lounge-los-angeles,FICKLE TEA LOUNGE,Fickle Tea Lounge,3726 W 6TH ST,3726 W 6TH ST,30,2,92.0,$,tea,coffee,90005,34.0634195,-118.3035336,31,4.0,True
1059,fiddlers-bistro-los-angeles,FIDDLERS BISTRO,Fiddler's Bistro,6009 W 3RD ST,6009 W 3RD ST,150,3,90.0,$$,tradamerican,mediterranean,90036,34.0701146,-118.3513845,300,4.0,False
1060,fidels-pizza-los-angeles,FIDELS PIZZA,Fidel's Pizza,307 N AVENUE 50,307 N AVENUE 50,30,2,98.0,$,pizza,pizza,90042,34.1075299,-118.20376,128,4.5,False
1061,figaro-bistrot-los-angeles-2,FIGARO BISTROT,Figaro Bistrot,1802 N VERMONT AVE,1802 N VERMONT AVE,150,3,91.0,$$,french,bakeries,90027,34.1036401,-118.2916093,1023,3.5,False
1062,fin-culver-city-7,FIN,FIN,12223 W WASHINGTON BLVD,12223 W WASHINGTON BLVD,150,3,91.0,$$,asianfusion,japanese,90066,33.9973431927,-118.426339142,492,4.0,False
1063,first-cup-caffe-and-catering-los-angeles,FIRST CUP CAFFE,First Cup Caffe and Catering,333 S SPRING ST,333 S SPRING ST,150,3,93.0,$,sandwiches,breakfast_brunch,90013,34.0495272,-118.2478591,107,3.5,False
1064,first-szechuan-wok-los-angeles,FIRST SZECHWAN WOK,First Szechuan Wok,10855 LINDBROOK DR,10855 LINDBROOK DR,60,3,90.0,$$,chinese,chinese,90024,34.0602092,-118.4429637,141,3.0,False
1065,1st-wok-los-angeles,FIRST WOK,1st Wok,5565 W MANCHESTER AVE,5565 W MANCHESTER AVE,30,3,90.0,$,chinese,chinese,90045,33.9600249,-118.3781833,42,4.0,False
1066,fish-grill-los-angeles-2,FISH GRILL,Fish Grill,7226 BEVERLY BLVD,7226 BEVERLY BLVD,150,3,91.0,$$,seafood,kosher,90036,34.0760354,-118.3470712,210,4.0,False
1067,fish-grill-los-angeles,FISH GRILL,Fish Grill,9618 W PICO BLVD,9618 W PICO BLVD,60,3,96.0,$$,seafood,kosher,90035,34.054777,-118.398224,116,3.5,False
1068,fish-land-los-angeles,FISH LAND,Fish Land,5101 S FIGUEROA ST,5101 S FIGUEROA ST,30,3,90.0,$,seafood,seafood,90037,33.9963427931,-118.282764181,5,3.0,True
1069,fish-o-licious-los-angeles,FISH OLICIOUS,Fish-O-Licious,4836 S EASTERN AVE,4836 S EASTERN AVE,30,3,94.0,$$,seafood,fishnchips,90040,33.9903086,-118.1611117,75,4.5,False
1070,fish-only-los-angeles,FISH ONLY,Fish Only,1832 E MARENGO ST,1832 E MARENGO ST,30,3,90.0,$,seafood,seafood,90033,34.0579437464,-118.21055308,51,4.0,False
1071,five-guys-burgers-and-fries-los-angeles-3,FIVE GUYS BURGERS & FRIES,Five Guys Burgers and Fries,1061 BROXTON AVE,1061 BROXTON AVE,150,2,94.0,$$,burgers,hotdogs,90024,34.0612822,-118.4464663,145,3.0,True
1072,five-guys-burgers-and-fries-los-angeles-16,FIVE GUYS BURGERS AND FRIES,Five Guys Burgers and Fries,735 S FIGUEROA ST,735 S FIGUEROA ST,30,3,96.0,$,burgers,hotdogs,90017,34.0487779377,-118.260973355,21,3.5,False
1073,five-star-chinese-food-los-angeles,FIVE STAR CHINESE FOOD,Five Star Chinese Food,2706 N BROADWAY,2706 N BROADWAY,30,3,97.0,$,chinese,chinese,90031,34.0735189,-118.2140026,14,3.5,False
1074,the-flame-broiler-los-angeles-2,FLAME BROILER,The Flame Broiler,3500 WILSHIRE BLVD,3500 WILSHIRE BLVD,60,3,95.0,$,asianfusion,hotdogs,90010,34.06139,-118.3007,32,3.0,False
1075,flame-international-kabob-house-los-angeles-2,FLAME INTERNATIONAL,Flame International Kabob House,11330 SANTA MONICA BLVD,11330 SANTA MONICA BLVD,150,3,90.0,$$,mediterranean,persian,90025,34.0460491,-118.4494206,250,4.0,False
1076,flame-persian-cuisine-los-angeles,FLAME RESTAURANT,Flame Persian Cuisine,1442 WESTWOOD BLVD,1442 WESTWOOD BLVD,150,3,96.0,$$,mideastern,halal,90024,34.0545837,-118.4409359,312,3.5,False
1077,flaming-pattys-los-angeles,FLAMING PATTYS,Flaming Patty's,720 N VINE ST,720 N VINE ST,30,3,93.0,$,tradamerican,breakfast_brunch,90038,34.0841293335,-118.326217651,86,3.5,False
1078,flavor-and-flames-restaurant-los-angeles,FLAVOR & FLAMES  RESTAURANT,Flavor & Flames Restaurant,11206 WILMINGTON AVE,11206 WILMINGTON AVE,30,3,93.0,,mexican,mexican,90059,33.9330096645,-118.238913752,1,5.0,False
1079,flavors-of-thai-los-angeles-2,FLAVORS OF THAI,Flavors of Thai,1275 S UNION AVE,1275 S UNION AVE,30,3,93.0,$,thai,thai,90015,34.0450235456,-118.276820406,267,4.0,False
1080,flor-blanca-panaderia-and-restaurant-los-angeles,FLOR BLANCA,Flor Blanca Panaderia & Restaurant,7515 S CENTRAL AVE,7515 S CENTRAL AVE,30,3,91.0,$,mexican,mexican,90001,33.971485,-118.256721,4,4.0,False
1081,birrieria-nochistlan-los-angeles,FLOR DEL RIO,Birrieria Nochistlan,3201 E 4TH ST,3201 E 4TH ST,30,3,91.0,$$,mexican,mexican,90063,34.0353630987,-118.200275861,3,3.5,False
1082,flore-vegan-cuisine-los-angeles-2,FLORE VEGAN CUISINE,Flore Vegan Cuisine,3818 W SUNSET BLVD,3818 W SUNSET BLVD,30,3,97.0,$$,vegan,vegan,90026,34.0912104094,-118.279427202,946,4.0,False
1083,florence-bakery-los-angeles-2,FLORENCE BAKERY,Florence Bakery,1601 E FLORENCE AVE,1601 E FLORENCE AVE,30,2,95.5,$$,bakeries,bakeries,90001,33.974973,-118.244903,2,4.0,False
1084,flying-fox-restaurant-jerrys-los-angeles,FLYING FOX,Flying Fox Restaurant-Jerry's,3724 SANTA BARBARA AVE,3724 SANTA BARBARA AVE,150,2,97.0,$,soulfood,soulfood,90008,34.0123825073,-118.33896637,2,4.0,True
1085,flying-pig-los-angeles,FLYING PIG,Flying Pig,735 S FIGUEROA ST,735 S FIGUEROA ST,30,3,92.0,$,asianfusion,asianfusion,90017,34.0487391999,-118.261141656,90,3.0,True
1086,fogo-de-chao-brazilian-steakhouse-los-angeles-3,FOGO DE CHAO,Fogo de Chao Brazilian Steakhouse,800 S FIGUEROA ST,800 S FIGUEROA ST,151,3,98.0,$$$,steak,brazilian,90017,34.0475006104,-118.26108551,488,4.0,False
1087,follieros-italian-food-and-pizza-los-angeles,FOLLIEROS PIZZA AND DELI,Folliero's Italian Food and Pizza,5566 N FIGUEROA ST,5566 N FIGUEROA ST,60,3,91.0,$,italian,pizza,90042,34.1086006165,-118.194030762,634,4.0,False
1088,foo-chow-restaurant-los-angeles,FOO CHOW RESTAURANT,Foo Chow Restaurant,949 N HILL ST,949 N HILL ST,150,3,96.0,$,chinese,chinese,90012,34.065864563,-118.238197327,280,2.5,False
1089,food-4-less-los-angeles-5,FOOD FOR LESS (BAKERY),Food 4 Less,1748 W JEFFERSON BLVD,1748 W JEFFERSON BLVD,30,2,95.0,$,grocery,bakeries,90018,34.025077,-118.307937,19,3.5,False
1090,foodland-los-angeles,FOODLAND RESTAURANT,Foodland,739 S UNION AVE,739 S UNION AVE,60,3,87.0,$,mexican,mexican,90017,34.052803,-118.272301,6,4.0,False
1091,forage-los-angeles,FORAGE,Forage,3823 W SUNSET BLVD,3823 W SUNSET BLVD,60,3,95.0,$$,newamerican,catering,90026,34.0914091,-118.2792034,703,4.0,False
1092,fords-filling-station-los-angeles-4,FORDS FILLING STATION,Ford's Filling Station,500 WORLD WAY,500 WORLD WAY,150,3,96.0,$$,tradamerican,tradamerican,90045,33.9405737073,-118.404479742,178,2.5,False
1093,fosters-freeze-los-angeles-3,FOSTER FREEZE,Fosters Freeze,2704 E WHITTIER BLVD,2704 E WHITTIER BLVD,30,2,96.0,$,icecream,burgers,90023,34.0324211121,-118.212028503,12,4.5,False
1094,fosters-freeze-los-angeles-2,FOSTERS FREEZE,Fosters Freeze,2760 FLETCHER DR,2760 FLETCHER DR,30,2,90.0,$,icecream,burgers,90039,34.1111221313,-118.250137329,36,4.0,False
1095,found-coffee-los-angeles-5,FOUND COFFEE,Found Coffee,1355 COLORADO BLVD,1355 COLORADO BLVD,30,2,95.0,$,coffee,coffee,90041,34.1398743683,-118.194544631,233,4.5,False
1096,founders-ale-house-los-angeles-2,FOUNDERS ALE HOUSE,Founders Ale House,8771 W PICO BLVD,8771 W PICO BLVD,60,3,93.0,$$,bars,newamerican,90035,34.0550257964,-118.3833637,46,4.5,False
1097,francaise-bakery-los-angeles,FRANCAISE BAKERY,Francaise Bakery,3127 W OLYMPIC BLVD,3127 W OLYMPIC BLVD,30,2,90.0,$,bakeries,bakeries,90006,34.0527449,-118.3039224,25,3.5,True
1098,frances-bakery-and-coffee-los-angeles,FRANCES BAKERY AND COFFEE,Frances Bakery & Coffee,404 E 2ND ST,404 E 2ND ST,30,2,93.0,$$,bakeries,coffee,90012,34.0471656111,-118.239130343,463,4.0,False
1099,franco-on-melrose-los-angeles-4,FRANCO ON MELROSE,Franco On Melrose,6919 MELROSE AVE,6919 MELROSE AVE,150,3,91.5,$$,italian,italian,90038,34.0836715698,-118.342346191,779,4.0,False
1100,francoisa-bakery-los-angeles-3,FRANCOIS CAFE & BAKERY,Francoisa Bakery,3540 WILSHIRE BLVD,3540 WILSHIRE BLVD,30,2,90.0,$,bakeries,breakfast_brunch,90010,34.06147933,-118.301322984,90,4.0,False
1101,francoisa-bakery-los-angeles-2,FRANCOISA BAKERY,Francoisa Bakery,1015 S WALL ST,1015 S WALL ST,30,2,84.0,$,bakeries,sandwiches,90015,34.037353,-118.253829,7,3.5,False
1102,frankies-los-angeles-2,FRANKIES,Frankie's,7228 MELROSE AVE,7228 MELROSE AVE,150,3,92.0,$$,italian,italian,90046,34.08323,-118.34724,259,4.0,False
1103,franks-restaurant-los-angeles,FRANKS,Frank's Restaurant,363 S FAIRFAX AVE,363 S FAIRFAX AVE,30,3,93.0,$,mexican,mexican,90036,34.07033,-118.36171,208,4.0,False
1104,fratellis-pizza-los-angeles,FRATELLI,Fratelli's Pizza,3557 W 3RD ST,3557 W 3RD ST,30,3,93.0,$,pizza,italian,90020,34.0691749,-118.293336,107,3.5,False
1105,fred-62-los-angeles,FRED 62,Fred 62,1850 N VERMONT AVE,1850 N VERMONT AVE,60,3,93.0,$$,diners,diners,90027,34.1046374566,-118.291660434,1967,3.5,False
1106,freds-downhome-burgers-los-angeles,FRED DOWN HOME BURGER,Fred's Downhome Burgers,2524 W SLAUSON AVE,2524 W SLAUSON AVE,30,2,96.0,$,burgers,tradamerican,90043,33.9887819,-118.3213571,181,4.0,False
1107,freds-burger-los-angeles-2,FREDS BURGERS,Fred's Burger,5950 S VERMONT AVE,5950 S VERMONT AVE,30,3,94.0,$,hotdog,hotdog,90044,33.9863128662,-118.291168213,43,4.0,False
1108,fresh-and-meaty-burgers-los-angeles-4,FRESH AND MEATY BURGERS,Fresh & Meaty Burgers,3016 W FLORENCE AVE,3016 W FLORENCE AVE,30,2,92.0,$,burgers,newamerican,90043,33.9742394,-118.3261664,216,3.5,False
1109,fresh-brothers-hollywood,FRESH BROTHERS,Fresh Brothers,1923 N BRONSON AVE,1923 N BRONSON AVE,30,2,91.0,$$,pizza,salad,90068,34.1054798,-118.3180127,207,4.0,False
1110,mocafe-west-hollywood,FRESH DAY CAFE,Mocafe,7900 W SUNSET BLVD,7900 W SUNSET BLVD,30,2,93.0,$,cafes,coffee,90046,34.0910027255,-118.361624479,185,4.0,False
1111,fresh-donut-house-los-angeles,FRESH DONUT,Fresh Donut House,4931 EAGLE ROCK BLVD,4931 EAGLE ROCK BLVD,30,2,94.0,$,donuts,donuts,90041,34.1358840466,-118.215164468,12,4.0,False
1112,frida-mexican-cuisine-los-angeles,FRIDA,Frida Mexican Cuisine,10853 LINDBROOK DR,10853 LINDBROOK DR,150,3,91.0,$$,mexican,bars,90024,34.0604199,-118.4427868,280,3.0,False
1113,fried-rice-express-los-angeles,FRIED RICE EXPRESS,Fried Rice Express,1828 MARENGO ST,1828 MARENGO ST,30,3,93.0,$,chinese,chinese,90033,34.0579787,-118.2108575,48,3.5,False
1114,fritzi-dog-los-angeles,FRITZI DOG,Fritzi Dog,6333 W 3RD ST,6333 W 3RD ST,30,2,92.0,$$,hotdog,newamerican,90036,34.0721510148,-118.36012539,208,3.0,True
1115,frog-frozen-yogurt-los-angeles,FROG,Frog Frozen Yogurt,1550 N CAHUENGA BLVD,1550 N CAHUENGA BLVD,30,2,94.5,$,icecream,gluten_free,90028,34.0996208027,-118.329159021,308,4.5,False
1116,froplay-yogurt-los-angeles,FROPLAY,Froplay Yogurt,11551 SANTA MONICA BLVD,11551 SANTA MONICA BLVD,60,1,97.0,$,desserts,icecream,90025,34.0452079773,-118.453453064,109,3.5,False
1117,bon-bon-berry-acai-bowl-frozen-yogurt-los-angeles-7,FROSTVILLE FROZEN YOGURT,Bon Bon Berry Acai Bowl Frozen Yogurt,1848 WESTWOOD BLVD,1848 WESTWOOD BLVD,30,2,99.0,$,icecream,acaibowls,90025,34.0491453,-118.4361008,90,4.5,False
1118,fuente-restaurant-los-angeles,FUENTE RESTAURANT,Fuente Restaurant,5916 S VERMONT ST,5916 S VERMONT ST,60,3,97.0,$,mexican,salvadoran,90044,33.9866103629,-118.291323569,14,3.5,False
1119,fugetsu-do-los-angeles,FUGETSU DO,Fugetsu-Do,315 E 1ST ST,315 E 1ST ST,30,2,92.0,$,candy,bakeries,90012,34.0502738953,-118.240219116,422,4.5,False
1120,fukurou-ramen-los-angeles,FUKUROU JAPANESE CUISINE,Fukurou Ramen,5103 HOLLYWOOD BLVD,5103 HOLLYWOOD BLVD,60,3,94.0,$,ramen,noodles,90027,34.1018373715,-118.300754739,328,4.0,False
1121,furaibo-restaurant-los-angeles-2,FURAIBO RESTAURANT,Furaibo Restaurant,2068 SAWTELLE BLVD,2068 SAWTELLE BLVD,150,3,97.0,$$,japanese,japanese,90025,34.0398456142,-118.442396383,981,3.5,False
1122,fusion-burgers-los-angeles,FUSION BURGER,Fusion Burgers,5933 YORK BLVD,5933 YORK BLVD,30,3,90.0,$$,burgers,tradamerican,90042,34.11844,-118.18941,607,4.0,False
1123,g-station-los-angeles,G-STATION,G-Station,2500 W 8TH ST,2500 W 8TH ST,60,3,92.0,$$,korean,noodles,90057,34.05663,-118.28254,31,3.0,False
1124,gaam-restaurant-and-lounge-los-angeles,GAAM,Gaam Restaurant and Lounge,3465 W 6TH ST,3465 W 6TH ST,150,3,90.0,$$,asianfusion,lounges,90020,34.0637931824,-118.296913147,851,3.5,False
1125,gaam-restaurant-and-lounge-los-angeles,GAAM RESTAURANT,Gaam Restaurant and Lounge,3465 W 6TH ST,3465 W 6TH ST,150,3,94.0,$$,asianfusion,lounges,90020,34.0637931824,-118.296913147,851,3.5,False
1126,gabes-bar-and-grill-los-angeles,GABES BAR,Gabe's Bar and Grill,2965 S SEPULVEDA BLVD,2965 S SEPULVEDA BLVD,60,2,99.0,$,sportsbars,tradamerican,90064,34.0277418,-118.4292412,66,4.0,False
1127,gabriels-burgers-los-angeles,GABRIELS BURGERS,Gabriels Burgers,2010 E FIRESTONE BLVD,2010 E FIRESTONE BLVD,30,3,83.0,$,burgers,hotdogs,90001,33.9601048082,-118.235544562,2,3.5,False
1128,gabys-mediterranean-restaurant-cafe-los-angeles,GABYS MEDITERRANEAN,Gaby's Mediterranean Restaurant Cafe,10445 VENICE BLVD,10445 VENICE BLVD,150,3,90.0,$$,greek,mediterranean,90034,34.0202789307,-118.405067444,789,3.5,False
1129,california-market-gimbap-and-udon-los-angeles,GAJU GIMBAP,California Market Gimbap & Udon,833 S WESTERN AVE,833 S WESTERN AVE,60,3,90.0,$,korean,korean,90005,34.057126905,-118.309227861,41,4.0,False
1130,california-market-gimbap-and-udon-los-angeles,GAJU GIMBAP,California Market Gimbap & Udon,833 S WESTERN AVE UNIT 39,833 S WESTERN AVE UNIT 39,60,3,90.0,$,korean,korean,90005,34.057126905,-118.309227861,41,4.0,False
1131,gaju-sushi-and-udon-los-angeles,GAJU SUSHI & UDON,Gaju Sushi & Udon,450 S WESTERN AVE,450 S WESTERN AVE,30,3,96.0,$,japanese,sushi,90020,34.0658026165,-118.308933134,12,4.5,False
1132,gala-thai-los-angeles,GALAE THAI,Gala Thai,3353 BARHAM BLVD,3353 BARHAM BLVD,60,3,91.0,$$,thai,asianfusion,90068,34.1320571899,-118.344657898,206,4.0,False
1133,galbi-king-los-angeles,GALBI KING,Galbi King,11267 NATIONAL BLVD,11267 NATIONAL BLVD,150,3,98.0,$$,korean,korean,90064,34.0266609,-118.4308395,344,3.0,False
1134,galero-grill-los-angeles,GALERO GRILLE,Galero Grill,555 W TEMPLE ST,555 W TEMPLE ST,150,3,97.0,$,breakfast_brunch,pizza,90012,34.0570224019,-118.244527088,39,3.5,False
1135,gallardos-tacos-los-angeles,GALLARDOS TACO,Gallardo's Tacos,1501 FIRESTONE BLVD,1501 FIRESTONE BLVD,30,3,91.0,$,mexican,mexican,90001,33.960342,-118.247238,4,5.0,False
1136,galleria-tonkatsu-los-angeles,GALLERIA TONKATSU,Galleria Tonkatsu,3250 W OLYMPIC BLVD,3250 W OLYMPIC BLVD,30,3,97.0,$$,korean,korean,90006,34.0521202087,-118.30847168,19,4.0,False
1137,gam-ja-gol-los-angeles,GAM JA GOL,Gam Ja Gol,3003 W OLYMPIC BLVD,3003 W OLYMPIC BLVD,60,3,90.0,$$,korean,korean,90006,34.0527649,-118.30033,284,4.0,False
1138,gamjabawi-los-angeles,GAMJA BAWI,Gamjabawi,928 S WESTERN AVE,928 S WESTERN AVE,30,3,94.0,$,korean,korean,90006,34.055141449,-118.308189392,56,3.5,False
1139,the-gangjung-los-angeles,GANGJUNG,The Gangjung,621 S WESTERN AVE,621 S WESTERN AVE,30,3,93.0,$$,korean,korean,90005,34.0627289,-118.3094635,141,3.5,False
